idBeneficiaire,nomBénéficiaire,montant,nature,objet,montant_reuse,dateConvention,datepublication,datesPériodeVersement
78886877600022.0,CLUB CAP COM,30000,aide en numéraire,FORUM,Inférieur à 30 000€,43546,43636,2019-03-22/2019-09-22
37796404400038.0,BORDEAUX UNITEC,125000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,43609,43636,2019-05-24/2019-11-24
51066013700033.0,MONTS ET MERVEILLES,6700,aide en numéraire,Eté métropolitain,Inférieur à 30 000€,43613,43636,2019-05-28/2019-11-28
43403882400042.0,ADSI TECHNOWEST,14500,aide en numéraire,PLIE,Inférieur à 30 000€,43619,43636,2019-06-03/2019-12-03
81831326400025.0,FRENTECH BORDEAUX,15000,aide en numéraire,programme d'actions,Inférieur à 30 000€,43628,43636,2019-06-12/2019-12-12
34975346700043.0,HAUTS DE GARONNE,45000,aide en numéraire,Investissement,Entre 30 000€ et 100 000€,43642,43724,2019-06-26/2019-12-26
78187611500010.0,VILLA PRIMROSE,25000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43655,43724,2019-07-09/2020-01-09
32123703400012.0,ARC EN REVE,407253,aide en numéraire,programme d'actions,Entre 100 000€ et 500 000€,43651,43724,2019-07-05/2020-01-05
44336259500037.0,FESTIVAL DES ARTS DE BORDEAUX,160000,aide en numéraire,Festival des arts,Entre 100 000€ et 500 000€,43703,43724,2019-08-26/2020-02-26
37954994200025.0,RESTAURANTS DU CŒUR,25000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43762,43784,2019-10-24/2020-04-24
52539664400011.0,LA RONDE DES QUARTIERS DE BORDEAUX,25000,aide en numéraire,Le bon goût,Inférieur à 30 000€,43763,43784,2019-10-25/2020-04-25
53310615000023.0,COOP ET BAT,12500,aide en numéraire,Subvention exceptionnelle,Inférieur à 30 000€,44223,44229,2021-01-27/2021-07-27
39061052500029.0,AQUITEC,21000,aide en numéraire,Salon formation,Inférieur à 30 000€,44223,44229,2021-01-27/2021-07-27
39253524100013.0,SEPANSO,15000,aide en numéraire,Subvention exceptionnelle,Inférieur à 30 000€,44225,44229,2021-01-29/2021-07-29
44433758800040.0,LA FABRIQUE POLA,114000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44257,44418,2021-03-02/2021-09-02
34221545600043.0,LA MÉMOIRE DE BORDEAUX,25525,aide en numéraire,Mise à disposition d'un agent,Inférieur à 30 000€,44328,44418,2021-05-12/2021-11-12
48956307200029.0,ADMAA,35000,aide en numéraire,Festival Relâche,Entre 30 000€ et 100 000€,44350,44418,2021-06-03/2021-12-03
78180455400017.0,OFFICE DE TOURISME ET DES CONGRES BM,12000,aide en numéraire,Fête du vin,Inférieur à 30 000€,44377,44418,2021-06-30/2021-12-30
49301996200049.0,ENSEMBLE PYGMALION,28000,aide en numéraire,Festival pulsations,Inférieur à 30 000€,44370,44418,2021-06-23/2021-12-23
37954994200025.0,LES RESTAURANTS DU CŒUR GIRONDE,50000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44375,44418,2021-06-28/2021-12-28
30091783800025.0,ADAV 33,84800,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44143,44418,2020-11-08/2021-05-08
34221545600043.0,LA MÉMOIRE DE BORDEAUX,12778,aide en numéraire,Centre de doc. et recherche,Inférieur à 30 000€,44328,44418,2021-05-12/2021-11-12
47827698300028.0,PLIE DES SOURCES,8355,aide en numéraire,"Action ""Clauses d'insertion""",Inférieur à 30 000€,44161,44518,2020-11-26/2021-05-26
82775559600018.0,ALPHA,57000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44155,44518,2020-11-20/2021-05-20
78184992200021.0,CAISSE SECOURS ET D'ENTRAIDE SDIS,116607,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44438,44518,2021-08-30/2022-02-30
41993219900021.0,CREAQ,60000,aide en numéraire,Ma rénov Bordeaux Métropole,Entre 30 000€ et 100 000€,44356,44518,2021-06-09/2021-12-09
40097769000033.0,OXYGENE,800,aide en numéraire,Plan pauvreté ALADDIN,Inférieur à 30 000€,44496,44550,2021-10-27/2022-04-27
50907979400012.0,Association européenne du film d'animation,100000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45355,45386,2024-03-04/2024-09-04
49135836200045.0,SASP Union Bordeaux Bègles,1547026,aide en numéraire,aide à l'investissement,Supérieur à 500 000€,45419,45537,2024-05-07/2024-11-07
82775559600018.0,Alpha Route des Lasers et des Hyperfréquences,97000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45427,45537,2024-05-15/2024-11-15
39811228400029.0,ADEM,60000,aide en numéraire,Décastar 2024,Entre 30 000€ et 100 000€,45453,45537,2024-06-10/2024-12-10
44336259500037.0,Festival International des Arts de Bordeaux Métropole,160000,aide en numéraire,Festival 2024,Entre 100 000€ et 500 000€,45422,45537,2024-05-10/2024-11-10
41900910500018.0,Caisse Sociale de Développement Local (CSDL),50000,aide en numéraire,aide au  fonctionnement - Clinique des TPE,Entre 30 000€ et 100 000€,45426,45537,2024-05-14/2024-11-14
33348540700030.0,CIDFF Gironde,20500,aide en numéraire,AAP Contrat de ville 2024,Inférieur à 30 000€,45526,45537,2024-08-22/2025-02-22
77565757000377.0,Fondation COS Alexandre Glasberg - Foyer Quancard,40000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45551,45673,2024-09-16/2025-03-16
78185055700088.0,Les PEP 33,146900,aide en numéraire,Juniors du développement durable 2024,Entre 100 000€ et 500 000€,45338,45673,2024-02-16/2024-08-16
82802334100047.0,CRESS-NA,10000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45621,45673,2024-11-25/2025-05-25
48925061300028.0,TECHNOWEST LOGEMENT JEUNES,43000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45643,45673,2024-12-17/2025-06-17
43403882400042.0,ADSI Technowest,24933,aide en numéraire,PLIE 2023,Inférieur à 30 000€,45258,45324,2023-11-28/2024-05-28
37809063300017.0,CREAC de Bègles,47500,aide en numéraire,Citécirque,Entre 30 000€ et 100 000€,45355,45386,2024-03-04/2024-09-04
42971672300011.0,Talence Innovation  Sud Développement,47500,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45441,45537,2024-05-29/2024-11-29
48428452600072.0,Aerospace Valley,115000,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45446,45537,2024-06-03/2024-12-03
34975346700050.0,Haut de Garonne Développement,115000,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45433,45537,2024-05-21/2024-11-21
49919608700070.0,AGRI Sud Ouest Innovation,30000,aide en numéraire,aide au fonctionnement,Inférieur à 30 000€,45449,45537,2024-06-06/2024-12-06
80961975200011.0,Digital Aquitaine,50000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45482,45537,2024-07-09/2025-01-09
81831326400033.0,La French Tech,200000,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45481,45537,2024-07-08/2025-01-08
49058526200069.0,MDEE,28445,aide en numéraire,PLIE 2024,Inférieur à 30 000€,45490,45537,2024-07-17/2025-01-17
51779186900012.0,MEBA,38000,aide en numéraire,aide au fonctionnement,Entre 30 000€ et 100 000€,45568,45673,2024-10-03/2025-04-03
52824466800042.0,DYNAM'EAU,38250,aide en numéraire,AAP SOLIDARITE EAU,Entre 30 000€ et 100 000€,45646,45673,2024-12-20/2025-06-20
30733663600039.0,CRIJ NOUVELLE AQUITAINE,5000,aide en numéraire,Fond d'aide au jeune (FAJ),Inférieur à 30 000€,45657,45673,2024-12-31/2025-06-31
53454877100000.0,ASSOCIATION SEW & LAINE,211950,aide en numéraire,Fabrication de masques,Entre 100 000€ et 500 000€,43991,44068,2020-06-09/2020-12-09
53389682500000.0,SEMER LE DOUTE,20000,aide en numéraire,FIFIB,Inférieur à 30 000€,43992,44068,2020-06-10/2020-12-10
39988425300036.0,CAP SCIENCES CCSTI,120000,aide en numéraire,Investissement,Entre 100 000€ et 500 000€,44173,44229,2020-12-08/2021-06-08
41900910500018.0,CSDL CAISSE SOCIALE DEV LOCAL,80000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44207,44229,2021-01-11/2021-07-11
48237148100060.0,COOP ALPHA COOPERATIVE,25000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44215,44229,2021-01-19/2021-07-19
34426475900046.0,ESCALES LITTERAIRES BORDEAUX AQUITAINE,150000,aide en numéraire,Escales du livre 2021,Entre 100 000€ et 500 000€,44239,44418,2021-02-12/2021-08-12
52419833000036.0,DESTINATION MULTIMEDIA,25000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44342,44418,2021-05-26/2021-11-26
89951852600012.0,AVENIR PAPETERIE BEGLES,15000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44386,44418,2021-07-09/2022-01-09
87921350200013.0,COLLECTIF TOC TOC,15000,aide en numéraire,La maison Toc Toc,Inférieur à 30 000€,44376,44418,2021-06-29/2021-12-29
52528933600030.0,LES Z'ARPETES,15000,aide en numéraire,Les Z'arpetes,Inférieur à 30 000€,44365,44418,2021-06-18/2021-12-18
42002173500030.0,SOLIDARITE EAU EUROPE,15000,aide en numéraire,Action solidarité internationale eau,Inférieur à 30 000€,43881,44418,2020-02-20/2020-08-20
78181271400017.0,HABITAT JEUNES DE LEVAIN,28250,aide en numéraire,Lutte contre la précarité alimentaire,Inférieur à 30 000€,44354,44418,2021-06-07/2021-12-07
44493244600032.0,ECOSITE DU BOURGAILH,25000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44348,44418,2021-06-01/2021-12-01
41900910500018.0,CAISSE SOCIALE DE DEVELOPPEMENT LOCAL,225000,aide en numéraire,Aide relance entrepreneurs,Entre 100 000€ et 500 000€,44036,44418,2020-07-24/2021-01-24
42213614300084.0,WIMOOV,25000,aide en numéraire,Plateforme mobilité,Inférieur à 30 000€,44300,44518,2021-04-14/2021-10-14
40328030800012.0,ADERA,5500,aide en numéraire,Consortium Réseau Magest,Inférieur à 30 000€,44313,44518,2021-04-27/2021-10-27
78184198600016.0,ASSO CULTURELLE ISRAELITE GIRONDE,30000,aide en numéraire,Rénovation orgue,Inférieur à 30 000€,44414,44518,2021-08-06/2022-02-06
84231008800013.0,GERMAINE VEILLE,25000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44369,44518,2021-06-22/2021-12-22
45154609700028.0,FRANCE ACTIVE AQUITAINE,30000,aide en numéraire,Dotation outils financiers,Inférieur à 30 000€,44375,44518,2021-06-28/2021-12-28
37914022100019.0,FESTIVAL INTER FILM D'HISTOIRE,50000,aide en numéraire,Festival international du film d'histoire,Entre 30 000€ et 100 000€,44479,44518,2021-10-10/2022-04-10
52289609100033.0,ATIS,20000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44508,44518,2021-11-08/2022-05-08
80985790700038.0,LA FONDATION CULTURE ET CIVILISATIONS DU VIN,1816000,aide en numéraire,Plan d'investissement,Supérieur à 500 000€,44496,44550,2021-10-27/2022-04-27
82959066000017.0,LEON A VELO,55000,aide en numéraire,MAMMA,Entre 30 000€ et 100 000€,44490,44550,2021-10-21/2022-04-21
49052081400032.0,SOLIHA AIS,20000,aide en numéraire,"Plateforme ""Louer clé en main""",Inférieur à 30 000€,44539,44550,2021-12-09/2022-06-09
78202130700015.0,Centre social de la maison de santé protestante de Bordeaux Bagtelle,7000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
41892140900029.0,Union Bordeaux Métropole (UBM),10000,aide en numéraire,Coupe du monde de Rugby France 2023,Inférieur à 30 000€,45077,45097,2023-05-31/2023-11-30
49919608700070.0,Agri SO,30000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45085,45097,2023-06-08/2023-12-08
34169319000033.0,Musique de Nuit Diffusion,10000,aide en numéraire,AAP Contrat de Ville,Inférieur à 30 000€,45169,45216,2023-08-31/2024-03-02
51779186900012.0,Maison de l'Europe Bordeaux Aquitaine,43000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45268,45324,2023-12-08/2024-06-08
44433758800000.0,POLA,21450,aide en numéraire,Investissement ESS,Inférieur à 30 000€,43816,43853,2019-12-17/2020-06-17
39819156900000.0,UNIS CITE,49000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43823,43853,2019-12-24/2020-06-24
43470528100000.0,GARAGE MODERNE,15000,aide en numéraire,ESS Fonctionnement,Inférieur à 30 000€,43860,43887,2020-01-30/2020-07-30
34221545600000.0,MÉMOIRE DE BORDEAUX,23421,aide en numéraire,Mise à disposition d'un agent,Inférieur à 30 000€,43867,43887,2020-02-06/2020-08-06
78181448800000.0,AURBA,4372000,aide en numéraire,Fonctionnement,Supérieur à 500 000€,43928,43984,2020-04-07/2020-10-07
34063725500000.0,BANQUE ALIMENTAIRE,50000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43931,43984,2020-04-10/2020-10-10
81016086100000.0,OSONS ICI ET MAINTENANT,15000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,43902,43984,2020-03-12/2020-09-12
41993219900000.0,CREAQ,10000,aide en numéraire,Zéro déchets,Inférieur à 30 000€,43962,43984,2020-05-11/2020-11-11
81831326400000.0,FRENTECH BORDEAUX,214000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,43991,44068,2020-06-09/2020-12-09
37781852100000.0,BORDEAUX TECHNOWEST,9000,aide en numéraire,Journées UAV Days,Inférieur à 30 000€,44083,44166,2020-09-09/2021-03-09
83122049600000.0,COAEQUO,14250,aide en numéraire,SMAC agglo scènes musiques actuelles,Inférieur à 30 000€,43906,43929,2020-03-16/2020-09-16
82234558300000.0,L'ARBRE A PALABRES APV,20000,aide en numéraire,AP international solidarité eau TOGO,Inférieur à 30 000€,43881,44068,2020-02-20/2020-08-20
35221687300200.0,ADIE,15000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44130,44166,2020-10-26/2021-04-26
81195928700000.0,NANTES SUMMERCAMP SOFILM,225000,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,44139,44166,2020-11-04/2021-05-04
32123703400012.0,Arc En Rêve,407257,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,44978,45014,2023-02-21/2023-08-21
37809063300017.0,CREAC de Bègles,47500,aide en numéraire,Cirque Baraka 2023,Entre 30 000€ et 100 000€,44986,45014,2023-03-01/2023-09-01
52289609100033.0,ATIS,70000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45048,45097,2023-05-02/2023-11-02
38956456800027.0,Graine Nouvelle Aquitaine,52500,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45030,45097,2023-04-14/2023-10-14
48910279800019.0,La Colline,6000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
82424482600023.0,Konexio,8000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
41993219900021.0,CREAQ,23500,aide en numéraire,Accompagnement pédagogique des ménages à la transition énergétique,Inférieur à 30 000€,45029,45097,2023-04-13/2023-10-13
40097769000033.0,Oxygène,1200,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
78184375000055.0,Agence de Développement Touristique,180000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45106,45216,2023-06-29/2023-12-29
80127165100029.0,ETU'RECUP,15000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,45126,45216,2023-07-19/2024-01-19
91235287900015.0,Panière et Co,8290,aide en numéraire,Aide à l'investissement,Inférieur à 30 000€,45127,45216,2023-07-20/2024-01-20
41900910500018.0,CSDL,80000,aide en numéraire,Clinique des TPE,Entre 30 000€ et 100 000€,45163,45216,2023-08-25/2024-02-25
78180455400017.0,Office de Tourisme et des Congrés de BM,140000,aide en numéraire,Bordeaux Fête le Vin,Entre 100 000€ et 500 000€,45143,45216,2023-08-05/2024-02-05
44433758800040.0,POLA,114000,aide en numéraire,Aide au fonctionnement,Entre 100 000€ et 500 000€,45176,45216,2023-09-07/2024-03-07
81147565600021.0,Séjour Sportif Solidaire,55400,aide en numéraire,Aide à l'investissement,Entre 30 000€ et 100 000€,45174,45216,2023-09-05/2024-03-05
32571979700046.0,Secours Populaire,40000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45236,45324,2023-11-06/2024-05-06
49058526200069.0,Maison de l'Emploi de Bordeaux,35853,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45239,45324,2023-11-09/2024-05-09
34975346700043.0,Haut de Garonne Développement,35000,aide en numéraire,Action spécifique à la filière écoconstruction,Entre 30 000€ et 100 000€,45238,45324,2023-11-08/2024-05-08
77565757000377.0,Fondation COS Alexandre Glasberg - Foyer Quancard,40000,aide en numéraire,Aide au fonctionement,Entre 30 000€ et 100 000€,45244,45324,2023-11-14/2024-05-14
30500910200081.0,Médecins Sans Frontière,50000,aide en numéraire,Fonds d'urgence à la Libye,Entre 30 000€ et 100 000€,45205,45324,2023-10-06/2024-04-06
40996896300028.0,CREPAQ,40000,aide en numéraire,Projet Alimentaire Territorial 2023/2024,Entre 30 000€ et 100 000€,45244,45324,2023-11-14/2024-05-14
39931862500023.0,Promo-Femmes Saint Michel,12000,aide en numéraire,AAP Emploi et Quartiers,Inférieur à 30 000€,45279,45324,2023-12-19/2024-06-19
82343035000000.0,ASSO FESTIVAL ODP,40000,aide en numéraire,Festival ODP,Entre 30 000€ et 100 000€,43878,43929,2020-02-17/2020-08-17
41993219900000.0,CREAC,47500,aide en numéraire,"Saison du cirque ""la citécirque""",Entre 30 000€ et 100 000€,43906,43929,2020-03-16/2020-09-16
81286869300019.0,CLMX PROD,30000,aide en numéraire,Festival CLIMAX 2024,Inférieur à 30 000€,45377,45537,2024-03-26/2024-09-26
78185055700088.0,Les PEP 33,146900,aide en numéraire,aide au fonctionnement,Entre 100 000€ et 500 000€,45338,45537,2024-02-16/2024-08-16
40265285300000.0,CHAHUTS,35000,aide en numéraire,Festival Chahuts,Entre 30 000€ et 100 000€,43871,43929,2020-02-10/2020-08-10
40919981700000.0,INVEST IN BORDEAUX,487775,aide en numéraire,Fonctionnement,Entre 100 000€ et 500 000€,43895,43929,2020-03-05/2020-09-05
35011886500000.0,PARALLELES ATTITUDE DIFFUSION,15000,aide en numéraire,Carnaval 2 rives,Inférieur à 30 000€,43871,43929,2020-02-10/2020-08-10
52425936300000.0,ASSO MELI MEL'ARTS,8000,aide en numéraire,Festival,Inférieur à 30 000€,43886,43929,2020-02-25/2020-08-25
43434085700000.0,LES ARTS AU MUR,15000,aide en numéraire,codev Bordeaux Métropolitain,Inférieur à 30 000€,43910,43929,2020-03-20/2020-09-20
82033673300000.0,ADI (Agence Dévelop. et Innovation),24000,aide en numéraire,Actions spécifiques énergétiques,Inférieur à 30 000€,43937,43984,2020-04-16/2020-10-16
51950160500000.0,ASLAV ASSO DE L'AMOUR VIVANT,18000,aide en numéraire,AP international solidarité eau CONGO,Inférieur à 30 000€,43881,44068,2020-02-20/2020-08-20
39988425300000.0,CAP SCIENCES,5000,aide en numéraire,Expo Robots,Inférieur à 30 000€,44004,44068,2020-06-22/2020-12-22
52289609100000.0,ATIS,20000,aide en numéraire,Les 10 ans d'ATIS,Inférieur à 30 000€,44137,44166,2020-11-02/2021-05-30
84515945800700.0,COM UNE PARENTHESE,29000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44090,44166,2020-09-16/2021-03-16
90094998300010.0,La Manuco,12602,aide en numéraire,Aide à l'investissement,Inférieur à 30 000€,44861,45014,2022-10-27/2023-04-27
33986341700418.0,Restaurant du Cœur de la Gironde,40000,aide en numéraire,Aide à l'investissement,Entre 30 000€ et 100 000€,44908,45014,2022-12-13/2023-06-13
32848008200093.0,Compagnie Les Marches de l'Eté,15000,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,44978,45014,2023-02-21/2023-08-21
88483872300010.0,Stigmergie,28500,aide en numéraire,Aide au fonctionnement,Inférieur à 30 000€,44987,45014,2023-03-02/2023-09-02
50907979400012.0,Association Européenne du Film d'Animation,110000,aide en numéraire,Cartoon Movie 2023,Entre 100 000€ et 500 000€,44999,45014,2023-03-14/2023-09-14
43997812300024.0,L'Afrique Chez Vous,48000,aide en numéraire,Solidarité Internationale Eau et Assainissement,Entre 30 000€ et 100 000€,44953,45014,2023-01-27/2023-07-27
83355139300022.0,Action-Solidarité,22624,aide en numéraire,Solidarité Internationale Eau et Assainissement,Inférieur à 30 000€,44953,45014,2023-01-27/2023-07-27
34426475900046.0,Escales Littéraires Bordeaux Aquitaine,150000,aide en numéraire,Escale du Livre 2023,Entre 100 000€ et 500 000€,44993,45097,2023-03-08/2023-09-08
78184361000010.0,La Flèche de Bordeaux,4500,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45033,45097,2023-04-17/2023-10-17
82775559600018.0,Alpha Route des Lasers et des Hyperfréquences,97000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45057,45097,2023-05-11/2023-11-11
83498343900029.0,COJO - Paris 2024,100000,aide en numéraire,Relais de la flamme olympique,Entre 30 000€ et 100 000€,45069,45097,2023-05-23/2023-11-23
84937825200019.0,Villa Valmont,40000,aide en numéraire,Aide au fonctionnement,Entre 30 000€ et 100 000€,45079,45097,2023-06-02/2023-12-02
49428909300036.0,Atelier Graphite,18000,aide en numéraire,Projet ALADDIN 2023,Inférieur à 30 000€,45077,45097,2023-05-31/2023-11-30
83121092700016.0,BAM Project,82000,aide en numéraire,Subvention d'investissement complémentaire,Entre 30 000€ et 100 000€,45119,45216,2023-07-12/2024-01-12
34169319000033.0,Musique de Nuit Diffusion,32000,aide en numéraire,Festival Afrcaribe,Entre 30 000€ et 100 000€,45114,45216,2023-07-07/2024-01-07
82802334100047.0,CRESS NA,10000,aide en numéraire,Action spécifique ESS et Artisanat,Inférieur à 30 000€,45187,45216,2023-09-18/2024-03-18
43470528100021.0,Le Garage Moderne,23000,aide en numéraire,MAMMA 2023,Inférieur à 30 000€,45145,45216,2023-08-07/2024-02-07
39988425300036.0,Cap Sciences,145000,aide en numéraire,Aide à l'investissement,Entre 100 000€ et 500 000€,45236,45324,2023-11-06/2024-05-06
34975346700043.0,Haut de Garonne Développement,34988,aide en numéraire,PLIE 2023,Entre 30 000€ et 100 000€,45264,45324,2023-12-04/2024-06-04
43403882400042.0,ADSI Technowest,25000,aide en numéraire,Convention d'objectifs et financière,Inférieur à 30 000€,45271,45324,2023-12-11/2024-06-11
78184354500000.0,SEB STE ENCOURAGEMENT DE BORDEAUX,158178,aide en numéraire,Investissement,Entre 100 000€ et 500 000€,43784,43853,2019-11-15/2020-05-15
32848008200100.0,COMPAGNIE DES MARCHES DE L'ÉTÉ,15000,aide en numéraire,codev 30/30 rencontres forme courte,Inférieur à 30 000€,43815,43853,2019-12-16/2020-06-16
48428452600100.0,AEROSPACE VALLEY,90000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,43895,43929,2020-03-05/2020-09-05
50907979400000.0,ASSO EUROPEENNE DU FILM D'ANIMATION,125000,aide en numéraire,Cartoon moovies,Entre 100 000€ et 500 000€,43901,43929,2020-03-11/2020-09-11
32848008200069.0,COMPAGNIE LES MARCHES DE L'ÉTÉ,15000,aide en numéraire,Rencontres 30 30,Inférieur à 30 000€,44201,44229,2021-01-05/2021-07-05
82033673300010.0,ADI NOUVELLE AQUITAINE,24000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44215,44229,2021-01-19/2021-07-19
81090958000021.0,CRESS AQUITAINE,200000,aide en numéraire,Subvention exceptionnelle,Entre 100 000€ et 500 000€,44223,44229,2021-01-27/2021-07-27
41219456500021.0,MAISON INITIATIVE ENTREPRENARIAT MIE,7800,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44223,44229,2021-01-27/2021-07-27
43434085700037.0,LES ARTS AU MUR,15000,aide en numéraire,Fonctionnement,Inférieur à 30 000€,44224,44229,2021-01-28/2021-07-28
35011886500046.0,PARALLELES ATTITUDE DIFFUSION,15000,aide en numéraire,Carnaval 2 rives,Inférieur à 30 000€,44239,44418,2021-02-12/2021-08-12
48301340500012.0,COS DU PERSONNEL DE BORDEAUX METROPOLE,1800000,aide en numéraire,Fonctionnement,Supérieur à 500 000€,44295,44418,2021-04-09/2021-10-09
41138802800010.0,LES DROITS DU PIETON EN GIRONDE,500,aide en numéraire,CCSPL,Inférieur à 30 000€,44207,44418,2021-01-11/2021-07-11
39507866000036.0,ESPACE 33,500,aide en numéraire,CCSPL,Inférieur à 30 000€,44107,44418,2020-10-03/2021-04-03
53389682500031.0,SEMER LE DOUTE,26000,aide en numéraire,Festival FIFIB,Inférieur à 30 000€,44356,44418,2021-06-09/2021-12-09
34063725500027.0,BANQUE ALIMENTAIRE,50000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44382,44418,2021-07-05/2022-01-05
32571979700046.0,SECOURS POPULAIRE Français GIRONDE,50000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44375,44418,2021-06-28/2021-12-28
25330068500018.0,SIVOC,2500,aide en numéraire,Saison culturelle,Inférieur à 30 000€,44371,44418,2021-06-24/2021-12-24
32721569500070.0,AGENCE QUALITE CONSTRUCTION,52000,aide en numéraire,Fonctionnement,Entre 30 000€ et 100 000€,44348,44418,2021-06-01/2021-12-01
48925061300028.0,TECHNOWEST LOGEMENT JEUNES,28250,aide en numéraire,Lutte contre la précarité alimentaire,Inférieur à 30 000€,44377,44418,2021-06-30/2021-12-30
44336259500037.0,FESTIVAL DES ARTS DE BORDEAUX,160000,aide en numéraire,Festival internationnal des Arts de Bordeaux Métropole 2022,Entre 100 000€ et 500 000€,44643,44713,2022-03-23/2022-09-23
37781852100025.0,BORDEAUX TECHNOWEST,530000,aide en numéraire,Subvention de fonctionnement,Supérieur à 500 000€,44664,44713,2022-04-13/2022-10-13
39811228400011.0,ADEM,60000,aide en numéraire,Subvention Décastar 2022,Entre 30 000€ et 100 000€,44663,44713,2022-04-12/2022-10-12
40919981700050.0,INVEST IN BORDEAUX,487775,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44671,44713,2022-04-20/2022-10-20
43434085700037.0,LES ARTS AU MUR,42000,aide en numéraire,Subvention d'Investissement,Entre 30 000€ et 100 000€,44670,44713,2022-04-19/2022-10-19
49058526200069.0,MAISON DE L'EMPLOI DE BORDEAUX,230000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44691,44713,2022-05-10/2022-11-10
84519241800018.0,ODEYS,40000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44701,44713,2022-05-20/2022-11-20
32123703400012.0,ARC EN REVE,80000,aide en numéraire,Exposition Commun,Entre 30 000€ et 100 000€,44714,44805,2022-06-02/2022-12-02
81831326400033.0,FRENCH TECH,214000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44721,44805,2022-06-09/2022-12-09
48237148100060.0,ADI NOUVELLE-AQUITAINE,50000,aide en numéraire,Subvention de fonctionnement,Entre 30 000€ et 100 000€,44658,44805,2022-04-07/2022-10-07
41993219900021.0,CREAQ,310000,aide en numéraire,Subvention de fonctionnement,Entre 100 000€ et 500 000€,44739,44805,2022-06-27/2022-12-27
81910693100010.0,MAISON PROMOTION SOCIALE FORMATION,310000,aide en numéraire,SARE 2022,Entre 100 000€ et 500 000€,44727,44805,2022-06-15/2022-12-15
